# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
300	3.5129	85.4	0.63158	95	0	0	0.63158	95	2.2222	81	4.186	86	6.4032	84.333
301	1.4458	83	0	0	0	0	0	0	0.61224	98	2.3077	78	2.8916	83
302	1.5658	95.8	0	0	0	0	0	0	2.449	98	0.68966	87	3.1315	95.8
303	1.4243	84.25	0.72289	83	0	0	0.72289	83	1.4815	81	0.65217	92	2.126	84.667
304	2.2581	93	0	0	0	0	0	0	3.7895	95	0.74074	81	4.5161	93
305	1.6094	93.2	0	0	0.66667	90	0.66667	90	1.8182	99	0.75949	79	2.5532	94
306	2.398	87.571	0	0	0	0	0	0	2.6374	91	2.1687	83	4.7961	87.571
307	3.6741	89.818	2.3529	102	0	0	2.3529	102	1.3333	90	3.75	80	5.069	82.857
308	1.9744	91.167	0.58824	102	0	0	0.58824	102	3.3708	89	0	0	3.3708	89
309	2.3633	88.857	0.65217	92	0	0	0.65217	92	2.6087	92	1.4815	81	4.0755	88.333
310	4.5546	92.214	1.7647	102	0	0	1.7647	102	3.7895	95	3.6145	83	7.3706	89.545
311	2.9562	91.333	1.7143	105	0	0	1.7143	105	2.069	87	2.1951	82	4.2604	84.5
312	2.5043	83.857	0	0	0	0	0	0	1.25	96	3.7975	79	5.0085	83.857
313	1.3559	88.5	0.68966	87	0	0	0.68966	87	2.0225	89	0	0	2.0225	89
314	4.8984	91.867	2.8302	106	0	0	2.8302	106	2.1951	82	4.8837	86	7.0755	84.8
315	2.9137	92.667	1.7308	104	0	0	1.7308	104	2	90	2.1429	84	4.1379	87
316	1.4201	84.5	0	0	0	0	0	0	2.0225	89	0.84507	71	2.8402	84.5
317	1.0345	87	0	0	0	0	0	0	0	0	2.069	87	2.069	87
318	2.1774	82.667	0.60606	99	0	0	0.60606	99	2.2785	79	1.5	80	3.7783	79.4
319	3.7895	95	1.6514	109	0	0	1.6514	109	3.871	93	2.1176	85	5.9779	90.333
320	3.9669	90.75	1.7476	103	0	0	1.7476	103	3.4091	88	2.8235	85	6.2308	86.667
321	3.9803	82.909	1.2766	94	0	0	1.2766	94	3.5714	84	3.1579	76	6.7127	80.444
322	2.234	94	0.57692	104	0	0	0.57692	104	2.5	96	1.4118	85	3.8989	92.333
323	2.6158	91.75	1.165	103	0	0	1.165	103	1.8182	99	2.3377	77	4.0909	88
324	2.4706	85	1.3043	92	0	0	1.3043	92	2.8916	83	0.75949	79	3.6496	82.2
325	3.8779	92.833	1.8947	95	0.68182	88	2.5737	93.25	3.0303	99	2.1951	82	5.1822	92.625
326	4.5187	86.308	1.7647	102	0.66667	90	2.4242	99	2	90	4.7368	76	6.6942	80.667
327	1.54	97.4	0.5042	119	0	0	0.5042	119	2.6087	92	0	0	2.6087	92
328	5.1606	87.2	2.4742	97	0.68966	87	3.1579	95	1.8367	98	5.4545	77	7.2029	83.3
329	3.7734	87.455	1.7822	101	0	0	1.7822	101	1.9355	93	3.9474	76	5.827	82.375
330	3.8291	86.182	2.6374	91	0	0	2.6374	91	1.2371	97	3.8462	78	5.0342	83.429
331	3.5419	84.7	1.3187	91	0	0	1.3187	91	5	84	0.77922	77	5.7744	83.125
332	2.8723	94	1.0619	113	0	0	1.0619	113	4.0449	89	0.69767	86	4.7419	88.571
333	2.9743	90.778	0.60606	99	0	0	0.60606	99	3.8298	94	1.5584	77	5.3482	89.75
334	3.0037	89.889	0.49587	121	0	0	0.49587	121	2.6966	89	2.8916	83	5.5814	86
335	4.9889	90.2	4.3299	97	0	0	4.3299	97	4.0909	88	1.6438	73	5.6973	84.25
336	5.6554	84.875	3.7895	95	0	0	3.7895	95	2.8916	83	4.7368	76	7.6142	78.8
337	4.0336	89.25	1.8367	98	0	0	1.8367	98	4.8276	87	1.4286	84	6.2548	86.333
338	6.2493	91.211	5.3465	101	0	0	5.3465	101	4.186	86	3.1169	77	7.2816	82.4
339	5.0752	88.667	4.2	100	0	0	4.2	100	2.25	80	3.8462	78	6.0952	78.75
340	3.7003	89.182	0	0	0.59406	101	0.59406	101	3.2609	92	3.5714	84	6.8182	88
341	8.4005	89.28	6.3158	95	0.6383	94	6.954	94.909	5.5172	87	4.3902	82	9.899	84.857
342	2.6519	90.5	0	0	0	0	0	0	4.5652	92	0.75	80	5.3039	90.5
343	3.7467	96.083	1.1429	105	0.6383	94	1.7763	101.33	3.7113	97	2.0225	89	5.7244	94.333
344	5.2033	92.25	4.2424	99	0.70588	85	4.9357	97.25	4.0449	89	1.4634	82	5.5014	87.25
