# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
300	1.0438	95.8	0	0	0	0	0	0	0.53097	113	0	0	0.53097	113	0.60606	99	2.0225	89	2.623	91.5
301	1.8514	97.222	0	0	0	0	0	0	1.6667	108	0	0	1.6667	108	0.65934	91	3.2609	92	3.9201	91.833
302	2.9167	96	0	0	0	0	0	0	3.3645	107	0.61856	97	3.9783	105.57	0.72289	83	4.1379	87	4.8595	86.429
303	3.5359	90.5	1.0909	110	0	0	1.0909	110	1.9355	93	1.3043	92	3.2397	92.6	1.4118	85	4.9412	85	6.3529	85
304	3.342	95.75	1.1765	102	0	0	1.1765	102	3.4615	104	0.63158	95	4.089	102.71	0	0	4.8276	87	4.8276	87
305	3.2328	92.8	0.65217	92	0	0	0.65217	92	2.1818	110	0	0	2.1818	110	0	0	6.9767	86	6.9767	86
306	3.8949	87.294	1.7647	102	0	0	1.7647	102	2.5806	93	1.3187	91	3.8989	92.333	0	0	6.1538	78	6.1538	78
307	5.1268	93.625	1.6667	108	0.53097	113	2.1968	109.25	2.4242	99	3.0612	98	5.4853	98.444	0	0	7.8571	84	7.8571	84
308	2.61	99.615	1.0435	115	0	0	1.0435	115	2.8571	105	1.1538	104	4.0109	104.71	0	0	2.8916	83	2.8916	83
309	2.3564	93.364	1.1111	108	0	0	1.1111	108	3.1579	95	0	0	3.1579	95	0	0	2.8571	84	2.8571	84
310	2.247	97.909	0	0	0	0	0	0	2.8571	105	0.56075	107	3.4177	105.33	0.67416	89	2.6966	89	3.3708	89
311	2.5131	95.5	0.9375	128	0	0	0.9375	128	1.2632	95	0	0	1.2632	95	2.7586	87	2.7273	88	5.4857	87.5
312	1.8728	96.111	0.60606	99	0	0	0.60606	99	2.4242	99	0	0	2.4242	99	1.25	96	1.3483	89	2.5946	92.5
313	3.0673	91.286	0.53097	113	0	0	0.53097	113	2.3762	101	0	0	2.3762	101	1.3333	90	5.0602	83	6.3863	84.556
314	2.296	95.818	0	0	0	0	0	0	2.8571	105	0.63158	95	3.4839	103.33	0.73171	82	2.7273	88	3.4562	86.8
315	3.5754	89.5	0	0	0	0	0	0	3.2967	91	0	0	3.2967	91	3.913	92	3.5294	85	7.4309	88.818
316	3.5438	95.941	0.59406	101	0	0	0.59406	101	4.6602	103	0.63158	95	5.2884	102.11	1.2903	93	3.5294	85	4.8118	87.286
317	4.1558	96.25	1.3433	134	0	0	1.3433	134	3.2967	91	0	0	3.2967	91	0	0	8.0899	89	8.0899	89
318	4.8889	90	2.4742	97	0	0	2.4742	97	4.5161	93	2.8235	85	7.3259	90.091	0.65934	91	4.2353	85	4.8918	85.857
319	4.3573	87.211	0.61856	97	0	0	0.61856	97	4.186	86	2.069	87	6.2548	86.333	0	0	6.2069	87	6.2069	87
