# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
300	2.5022	95.917	1.0619	113	0	0	1.0619	113	2.9703	101	0	0	2.9703	101	0	0	3.5714	84	3.5714	84
301	3.7537	85.25	0.53571	112	0	0	0.53571	112	3.871	93	0	0	3.871	93	0.85714	70	6.1538	78	7.0029	77.111
302	2.879	90.308	0	0	0	0	0	0	2.3301	103	0.68182	88	3	100	1.3636	88	4.3373	83	5.6973	84.25
303	2.5876	92.75	0.56075	107	0	0	0.56075	107	3.2609	92	0	0	3.2609	92	2.5806	93	1.3793	87	3.956	91
304	4.7522	88.381	2.3529	102	0	0	2.3529	102	1.2766	94	3.6145	83	4.8756	86.143	2.0455	88	5.0602	83	7.1006	84.5
305	2.1094	85.333	0	0	0	0	0	0	2.0455	88	0	0	2.0455	88	0.6383	94	3.6585	82	4.2857	84
306	3.2158	87.071	0.42857	140	0	0	0.42857	140	1.4815	81	2.069	87	3.5461	84.6	0	0	5.8537	82	5.8537	82
307	3.3249	84.214	0	0	0	0	0	0	3.4091	88	1.4815	81	4.8837	86	0.89552	67	4.2353	85	5.0953	82.429
308	3.4409	93	1.7476	103	0	0	1.7476	103	2.3762	101	0.63158	95	3.006	99.8	1.3636	88	4.2857	84	5.6471	85
309	2.0833	96	0	0	0	0	0	0	2.449	98	0.65217	92	3.0992	96.8	1.2371	97	1.9149	94	3.1513	95.2
310	3.0152	86.231	0.63158	95	0	0	0.63158	95	2.7907	86	0.70588	85	3.4965	85.8	0.68966	87	4.2353	85	4.9246	85.286
311	2.7934	85.917	0	0	0	0	0	0	3.913	92	0	0	3.913	92	0.81081	74	3.7037	81	4.5094	79.833
312	6.2099	90.179	2.1239	113	0	0	2.1239	113	7.0968	93	1.5	80	8.5714	91	2.3077	78	5.8537	82	8.1573	80.909
313	2.9571	87.923	0.58252	103	0	0	0.58252	103	2.6087	92	0.78947	76	3.3784	88.8	1.4458	83	3.4884	86	4.9329	85.143
314	3.2131	87.143	0.70588	85	0	0	0.70588	85	3.8298	94	0	0	3.8298	94	1.4458	83	3.7037	81	5.1489	81.571
315	4.7115	89.143	1.6364	110	0	0	1.6364	110	3.3708	89	2.8916	83	6.2548	86.333	0.77922	77	5.5814	86	6.3529	85
316	3.2258	93	0.94488	127	0	0	0.94488	127	3.1915	94	0.70588	85	3.8919	92.5	1.4458	83	3.5714	84	5.0171	83.714
317	2.6519	90.5	1.0084	119	0	0	1.0084	119	3.4091	88	0	0	3.4091	88	1.5385	78	2.1429	84	3.6765	81.6
318	4.8197	87.143	1.7143	105	0	0	1.7143	105	2.7586	87	1.3793	87	4.1379	87	0.75	80	7.9518	83	8.7009	82.75
319	4.7661	92.318	0.61856	97	0.60606	99	1.2245	98	5.567	97	1.978	91	7.5393	95.5	0.6383	94	4.9412	85	5.5733	86.125
320	5.8226	89.308	1.6364	110	0	0	1.6364	110	7.1739	92	0.63158	95	7.8049	92.25	1.5385	78	6.6667	81	8.2034	80.455
321	2.812	92.462	0	0	0	0	0	0	3.6	100	0	0	3.6	100	0	0	4.8837	86	4.8837	86
