# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
300	0.9507	94.667	0.63158	95	0	0	0.63158	95	0.63158	95	0.6383	94	1.2698	94.5
301	3.24	83.333	0	0	0	0	0	0	4.2857	84	2.1951	82	6.48	83.333
302	2.7427	98.444	2.1429	112	0	0	2.1429	112	2.0455	88	1.3793	87	3.4247	87.6
303	3.1848	84.778	0	0	0.65934	91	0.65934	91	2.7586	87	2.963	81	5.7143	84
304	4.8475	86.643	1.8	100	0	0	1.8	100	3.6145	83	4.3373	83	7.9518	83
305	3.2051	93.6	1.0526	114	0	0	1.0526	114	4.0449	89	1.3793	87	5.4237	88.5
306	3.4473	95.727	1.2121	99	0	0	1.2121	99	3.6364	99	2.069	87	5.6842	95
307	5.1892	92.5	4.2	100	0	0	4.2	100	3.4091	88	2.8235	85	6.2308	86.667
308	3.413	87.9	1.2	100	0	0	1.2	100	3.4884	86	2.1687	83	5.6554	84.875
309	3.9803	82.909	0.6383	94	0.65217	92	1.2903	93	2.25	80	4.4444	81	6.6942	80.667
310	2.398	87.571	0.58252	103	0	0	0.58252	103	2.1176	85	2.1176	85	4.2353	85
311	6.199	87.111	3.6735	98	1.3187	91	4.987	96.25	0.76923	78	6.75	80	7.5188	79.8
312	4.0149	89.667	2.5532	94	0	0	2.5532	94	2.6087	92	2.8916	83	5.4857	87.5
313	2.7988	85.75	1.3043	92	0	0	1.3043	92	2.7586	87	1.5584	77	4.3028	83.667
314	2.7042	88.75	0	0	0	0	0	0	1.2371	97	4.186	86	5.4085	88.75
315	4.7573	88.286	3.125	96	0	0	3.125	96	4.2857	84	2.1429	84	6.4286	84
316	6.5796	86.632	3.4091	88	0	0	3.4091	88	5.5172	87	4.2353	85	9.7512	86.143
317	5.2652	85.467	2.5	96	1.3483	89	3.8434	93.667	4.5	80	2.25	80	6.75	80
318	5.5227	97.778	2.8846	104	0.57692	104	3.4615	104	4.898	98	2.7273	88	7.6056	94.667
319	3.7241	96.667	0.61856	97	0.68966	87	1.3043	92	3.3962	106	2.8235	85	6.1475	97.6
