# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
300	2.9366	88.538	0	0	0.68182	88	0.68182	88	3.2258	93	0	0	3.2258	93	0.6383	94	4.2857	84	4.9164	85.429
301	2.8543	84.083	0	0	0	0	0	0	1.4286	84	0.65217	92	2.0769	86.667	1.4286	84	5.0602	83	6.4887	83.222
302	2.88	83.333	0	0	0	0	0	0	2.1687	83	0	0	2.1687	83	1.5385	78	4.9412	85	6.4714	83.444
303	3.1922	87.714	0	0	0	0	0	0	3.3333	90	0	0	3.3333	90	0.73171	82	5.5172	87	6.2468	86.444
304	1.7112	93.5	0	0	0	0	0	0	2.4242	99	0	0	2.4242	99	1.3953	86	1.3333	90	2.7273	88
305	2.6568	90.333	1.2245	98	0	0	1.2245	98	1.2766	94	1.3483	89	2.623	91.5	0	0	4.1379	87	4.1379	87
306	3.6107	88.625	2.3762	101	0	0	2.3762	101	4	90	0	0	4	90	0	0	4.557	79	4.557	79
307	3.7128	86.188	0.56075	107	0	0	0.56075	107	3.4483	87	0.69767	86	4.1459	86.833	1.5385	78	4.9412	85	6.4714	83.444
308	3.121	89.714	0.61856	97	0	0	0.61856	97	3.8298	94	0	0	3.8298	94	0	0	4.9412	85	4.9412	85
309	1.8472	97.444	0	0	0	0	0	0	2.7523	109	0	0	2.7523	109	0	0	2.8916	83	2.8916	83
310	2.7203	102.93	0.89552	134	0	0	0.89552	134	2.1053	114	0.61224	98	2.7076	110.8	0.61856	97	4.1379	87	4.7496	88.429
311	3.0323	98.933	1.0909	110	0	0	1.0909	110	2.3301	103	0	0	2.3301	103	2.449	98	3.2609	92	5.7042	94.667
312	2.5946	92.5	0.63158	95	0	0	0.63158	95	2.2642	106	0	0	2.2642	106	0.68966	87	4.2857	84	4.9746	84.429
313	4.1667	96	2.6316	114	0	0	2.6316	114	3.6364	99	0	0	3.6364	99	0	0	6.4286	84	6.4286	84
314	3.8943	97.579	0.54054	111	0.53097	113	1.0714	112	3.3028	109	0.59406	101	3.894	107.86	0.65217	92	6.2069	87	6.8571	87.5
315	4.9186	93.522	2.2642	106	0	0	2.2642	106	4.3299	97	2.5806	93	6.9077	95.545	0.68182	88	5	84	5.6805	84.5
316	4.1258	96.95	1.5385	117	0	0	1.5385	117	4.2424	99	1.3636	88	5.5926	96.556	0.48387	124	4.9412	85	5.3408	89.875
317	3.2695	97.875	1.0619	113	0	0	1.0619	113	4	105	0.59406	101	4.5933	104.5	0	0	4.2857	84	4.2857	84
318	3.1099	96.467	0.47244	127	0	0	0.47244	127	3.4951	103	0	0	3.4951	103	1.25	96	4.2353	85	5.4701	87.75
319	2.7502	94.538	0.59406	101	0.6	100	1.194	100.5	3.0928	97	0	0	3.0928	97	1.875	96	2.1176	85	3.9779	90.5
320	3.6912	102.95	1.5789	114	0	0	1.5789	114	4.4037	109	0	0	4.4037	109	1.8182	99	3.3708	89	5.1752	92.75
321	1.6999	94.125	0	0	0	0	0	0	1.7308	104	0	0	1.7308	104	0.59406	101	2.8235	85	3.4014	88.2
322	4.0313	94.263	1.7143	105	0	0	1.7143	105	6.25	96	0	0	6.25	96	0	0	4.186	86	4.186	86
323	3.8201	99.474	1.5517	116	0	0	1.5517	116	4.1176	102	0	0	4.1176	102	3.125	96	2.7586	87	5.8696	92
324	4.9527	96.917	2.1239	113	0	0	2.1239	113	5.4	100	0.69767	86	6.0852	98.6	2.5806	93	4.186	86	6.7568	88.8
