# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
300	4.191	100.21	1.1009	109	0	0	1.1009	109	5.4	100	1.8947	95	7.2911	98.75
301	1.25	96	0.57692	104	0	0	0.57692	104	1.2903	93	0.6383	94	1.9286	93.333
302	2.8158	95.889	0.4878	123	0	0	0.4878	123	3.1915	94	2	90	5.1892	92.5
303	2.316	103.62	0.43478	138	0	0	0.43478	138	2.9703	101	1.2903	93	4.2547	98.714
304	3.0151	99.5	1.5789	114	0	0	1.5789	114	1.3483	89	3.1579	95	4.5023	93.286
305	4.9669	90.6	0.53097	113	0	0	0.53097	113	4.7727	88	4.6667	90	9.4382	89
306	2.5796	104.67	2.1239	113	0	0	2.1239	113	2.449	98	0.61224	98	3.0612	98
307	3.6425	98.833	2.2222	108	0	0	2.2222	108	3.8298	94	1.2632	95	5.0928	94.25
308	5.103	99.941	4.4444	108	0	0	4.4444	108	2.5263	95	3.2967	91	5.8204	92.778
309	3.9302	99.231	2.0513	117	0	0	2.0513	117	4	90	1.9149	94	5.9124	91.333
310	3.4737	95	0.46512	129	0	0	0.46512	129	1.3333	90	5.2174	92	6.5502	91.6
311	2.194	95.714	0.6383	94	0	0	0.6383	94	1.8557	97	1.8947	95	3.75	96
312	5.6909	94.889	3.4286	105	0.64516	93	4.0664	103.29	2.1687	83	5.2174	92	7.3706	89.545
313	4.1732	100.64	2.1622	111	0	0	2.1622	111	4.2857	98	1.9355	93	6.2176	96.5
314	3.8028	94.667	2.3762	101	0.52174	115	2.8902	103.8	1.8947	95	2.8916	83	4.765	88.143
315	1.843	97.667	0	0	0	0	0	0	1.1429	105	2.5532	94	3.686	97.667
316	5.0336	89.4	1.8947	95	0	0	1.8947	95	4.2857	84	3.913	92	8.1818	88
317	5.5702	96.944	2.7778	108	2.2857	105	5.0625	106.67	2.8235	85	3.3708	89	6.1911	87.222
318	5.5188	92.412	1.8	100	0.59406	101	2.394	100.25	4.6667	90	4	90	8.6667	90
319	6.4348	97.905	3.4615	104	1.1111	108	4.5714	105	4.9485	97	3.4091	88	8.3388	93.538
320	3.9765	98.077	0.6	100	0.57692	104	1.1765	102	4.3299	97	2.449	98	6.7787	97.364
321	4.6908	95.933	2.2642	106	0	0	2.2642	106	3.7895	95	3.3708	89	7.1527	92.273
322	2.697	100.11	1.6822	107	0	0	1.6822	107	2.5263	95	1.2	100	3.7241	96.667
323	3.8584	101.08	2.1818	110	0.55046	109	2.7322	109.8	3.0303	99	2	90	5.0196	95.625
324	7.0623	93.455	3.6364	99	0.56075	107	4.194	100.14	3.2258	93	6.7416	89	9.9631	90.333
325	3.7892	102.92	2.6316	114	0	0	2.6316	114	2.5	96	2.5	96	5	96
326	7.0554	93.545	5.3465	101	0	0	5.3465	101	3.3708	89	5.4545	88	8.8251	88.385
327	4.9453	97.062	2.7778	108	0	0	2.7778	108	3.0928	97	4.0909	88	7.1668	92.091
328	4.7872	94	2.8302	106	0	0	2.8302	106	2.7273	88	4.0909	88	6.8182	88
329	5.5416	97.444	2.7523	109	0.59406	101	3.3437	107.67	5.1064	94	2.6966	89	7.7978	92.333
330	4.8272	99.438	3.8182	110	0	0	3.8182	110	3.2258	93	2.6966	89	5.9196	91.222
331	5	96	2.2222	108	0	0	2.2222	108	5.8065	93	2.0225	89	7.8261	92
332	6.498	96.952	4.5714	105	0.61856	97	5.1868	104.11	4.5652	92	3.2967	91	7.8617	91.583
333	5.0702	100.59	3.6842	114	0	0	3.6842	114	4.5161	93	2.069	87	6.5789	91.2
334	7.7995	96.16	6.6	100	0	0	6.6	100	5.1064	94	3.913	92	9.0184	93.143
335	5.0593	94.875	2.9703	101	0	0	2.9703	101	4.6154	91	2.5532	94	7.1668	92.091
336	8.533	94.926	7.7228	101	0	0	7.7228	101	6	90	3.4091	88	9.408	89.286
337	9.6913	92.867	8.4848	99	0	0	8.4848	99	5.4545	88	5.5172	87	10.971	87.5
338	7.4676	96.417	6	100	1.2371	97	7.2362	99.5	4.4211	95	3.2967	91	7.7143	93.333
339	11.201	93.743	8.9109	101	0.6383	94	9.5463	100.56	8.1818	88	4.7727	88	12.955	88
340	4.8	100	2.8302	106	1.165	103	3.9946	105.14	5	96	0.625	96	5.625	96
341	7.3595	97.833	5.7692	104	1.1321	106	6.901	104.33	2.5	96	5.3933	89	7.8832	91.333
342	6.1678	102.14	4.7368	114	0	0	4.7368	114	4.5652	92	3.1579	95	7.7212	93.25
343	8.608	101.07	6.6667	108	1.1111	108	7.7778	108	7.6596	94	1.8557	97	9.5137	94.6
344	6.0843	93.684	2.9412	102	0.625	96	3.5644	101	6	90	2.6374	91	8.6371	90.308
345	6.5171	101.27	4.6154	104	0	0	4.6154	104	7.2727	99	1.1538	104	8.4241	99.714
346	4.6098	104.12	2.1429	112	0	0	2.1429	112	5.9406	101	1.1538	104	7.0936	101.5
347	8.5729	101.48	7.6364	110	0	0	7.6364	110	5.1064	94	4.5161	93	9.6222	93.533
348	6.0906	108.36	5.1724	116	0	0	5.1724	116	4.5714	105	2.5	96	7.0588	102
349	9.4277	98.645	7.5676	111	0.6	100	8.162	110.27	6.2791	86	4.6667	90	10.94	87.75
350	5.3731	100.5	4.0777	103	0	0	4.0777	103	5.2941	102	1.4118	85	6.6728	98.909
351	5.2641	96.882	2.243	107	0	0	2.243	107	6.383	94	1.9355	93	8.3183	93.769
352	9.0331	99.633	5.9459	111	0	0	5.9459	111	8.2979	94	3.956	91	12.251	93.053
353	8.6726	96.857	4.2478	113	1.7822	101	6.0149	109.73	6.0674	89	5.4545	88	11.522	88.529
354	7.6687	97.8	8.0769	104	0	0	8.0769	104	4.6154	91	2.7273	88	7.3407	89.909
355	6.682	98.773	4.4444	108	0	0	4.4444	108	6.9474	95	2.0455	88	8.984	93.5
356	10.263	99.382	8.972	107	0.70588	85	9.6494	105.71	6.1224	98	4.8837	86	10.961	93.059
357	8.085	100.19	7.3585	106	0.51282	117	7.8662	106.79	6.383	94	2	90	8.3802	93.077
358	9.61	96.774	8.4906	106	0	0	8.4906	106	6.6667	90	4.2353	85	10.894	88.125
359	7.8474	91.75	4.7525	101	0	0	4.7525	101	6.9767	86	4.0449	89	11.019	87.125
360	12.094	94.263	12.245	98	0	0	12.245	98	5.3933	89	6.5934	91	11.985	90.111
361	11.555	98.658	10.857	105	0	0	10.857	105	8.4783	92	3.871	93	12.349	92.316
362	10.882	96.486	9.6	100	0.55046	109	10.146	100.53	10.323	93	1.3333	90	11.655	92.667
363	13.821	91.167	12.121	99	0.58252	103	12.703	99.19	13.012	83	2.1429	84	15.155	83.143
364	16.017	91.776	17.053	95	0	0	17.053	95	12.273	88	2.7586	87	15.031	87.818
365	11.779	99.333	11.429	105	0	0	11.429	105	7.7419	93	4.4681	94	12.21	93.368
366	10.643	98.657	11.538	104	0.56604	106	12.104	104.1	4.6154	91	4.6667	90	9.2818	90.5
367	12.117	101.51	11.009	109	0.58252	103	11.59	108.71	12.128	94	0.64516	93	12.773	93.95
368	17.509	90.811	19.787	94	0.55046	109	20.324	94.469	11.86	86	2.9268	82	14.782	85.238
369	12.649	97.244	11.176	102	0.55556	108	11.73	102.3	10.968	93	2.6667	90	13.632	92.429
370	17.352	89.904	17.684	95	0	0	17.684	95	13.412	85	3.75	80	17.151	83.958
371	19.755	86.561	19.78	91	1.9565	92	21.737	91.091	14.815	81	3.1169	77	17.925	80.333
372	17.706	86.412	16.18	89	0.55046	109	16.704	89.8	14.634	82	4.1379	87	18.76	83.154
373	17.035	91.577	18.947	95	0	0	18.947	95	8.3721	86	6.8182	88	15.188	86.909
374	17.687	91.593	21.702	94	0.53571	112	22.219	94.514	9.6552	87	3.5714	84	13.223	86.211
375	19.972	87.121	21.333	90	1.3043	92	22.637	90.118	10.714	84	6.6667	81	17.376	82.875
376	25.75	78.06	23.415	82	0.86957	69	24.263	81.606	21.892	74	5.4545	77	27.339	74.618
377	19.961	85.667	20.899	89	0	0	20.899	89	13.171	82	5.9259	81	19.096	81.692
378	20.809	82.175	20.233	86	1.2766	94	21.499	86.516	14.026	77	6.2338	77	20.26	77
379	25.995	75.015	25.385	78	1.5584	77	26.943	77.943	20	72	5.1429	70	25.14	71.6
380	26.089	73.594	27.2	75	0.83333	72	28.032	74.914	18.333	72	5.8333	72	24.167	72
381	23.237	78.754	22.683	82	0	0	22.683	82	19.2	75	4.6753	77	23.873	75.4
382	25.223	78.5	24.146	82	0	0	24.146	82	24	75	2.4	75	26.4	75
383	20.597	80.109	22.683	82	0.70588	85	23.388	82.094	11.688	77	6.1538	78	17.841	77.348
384	20.842	80.607	21.176	85	0	0	21.176	85	14.595	74	6.0759	79	20.652	75.538
385	29.664	74.838	29.62	79	1.3333	90	30.929	79.537	20	69	8.6957	69	28.696	69
386	23.176	77.667	22.41	83	0.74074	81	23.15	82.938	15	72	8.4507	71	23.45	71.643
387	23.296	77.267	23.25	80	2.0225	89	25.249	80.794	20.548	73	0.9375	64	21.472	72.654
388	23.52	79.081	24.878	82	0.72289	83	25.601	82.029	16	75	5.5263	76	21.526	75.259
389	22.987	77	25.823	79	0.76923	78	26.592	78.971	12.329	73	7.1053	76	19.427	74.125
390	23.904	75.3	24.615	78	0.70588	85	25.316	78.212	18.592	71	4	75	22.581	71.741
391	25.727	69.967	26.301	73	0	0	26.301	73	18.806	67	6.4615	65	25.263	66.5
392	24.362	67.727	24.857	70	0	0	24.857	70	19.385	65	4.5455	66	23.929	65.192
393	25.427	69.61	25.479	73	0.77922	77	26.256	73.125	23.077	65	1.6901	71	24.754	65.444
394	28.53	65.194	30.882	68	0.86957	69	31.752	68.028	18.689	61	6.7742	62	25.461	61.269
395	30.391	62.19	29.538	65	0.96774	62	30.504	64.909	24.407	59	6	60	30.405	59.2
396	29.917	63.175	29.538	65	0.92308	65	30.462	65	24.194	62	5.2632	57	29.428	61.167
397	27.246	71.569	26.4	75	0.76923	78	27.168	75.088	24.706	68	2.7692	65	27.47	67.71
398	28.375	68.723	28.286	70	0.75	80	29.021	70.294	25.075	67	2.6866	67	27.761	67
399	30.427	66.06	36	65	0	0	36	65	20.597	67	4.2857	70	24.876	67.536
400	27.953	68.688	24.324	74	0	0	24.324	74	29.062	64	2.8125	64	31.875	64
401	28.564	63.017	29.538	65	0	0	29.538	65	21	60	6.6667	63	27.654	60.75
402	26.495	65.672	26.957	69	0.88235	68	27.839	68.969	20.323	62	5	60	25.318	61.615
403	24.87	66.345	26.471	68	0.68182	88	27.096	68.645	14.286	63	8.4375	64	22.722	63.375
404	29.88	61.246	30	62	1.9672	61	31.967	61.939	24	60	3.8095	63	27.801	60.429
405	30.1	64.785	28.235	68	1.5584	77	29.768	68.529	25.574	61	5.0847	59	30.654	60.677
406	24.304	67.891	21.667	72	1.791	67	23.45	71.643	20.625	64	4.6875	64	25.312	64
407	25.87	67.259	23.478	69	2.5714	70	26.049	69.1	18.462	65	7.2727	66	25.733	65.286
408	30.023	62.952	33.231	65	0	0	33.231	65	25	60	1.9048	63	26.9	60.222
409	32.752	59.538	32.903	62	0.98361	61	33.887	61.971	24.643	56	7.1186	59	31.746	56.7
410	34.876	56.773	38.571	56	1.0169	59	39.586	56.081	24.828	58	5.3571	56	30.179	57.655
411	30.605	62.734	29.538	65	0.8	75	30.32	65.303	24	60	7	60	31	60
412	31.459	61.985	30	66	0.9375	64	30.937	65.941	27.368	57	4.918	61	32.266	57.645
413	33.594	58.046	34.426	61	0	0	34.426	61	29.455	55	3.5294	51	32.967	54.6
414	31.55	62.758	31.385	65	1.6667	72	33.033	65.389	24.407	59	5.8065	62	30.201	59.6
415	32.701	59.631	30	64	1.791	67	31.787	64.176	30	54	4.0678	59	34.038	54.645
416	29.183	58.596	30.492	61	0	0	30.492	61	20.357	56	7.6364	55	27.992	55.731
417	33.042	59.015	30.968	62	2	60	32.966	61.882	24	55	9.3103	58	33.291	55.871
418	28.608	65.016	25.97	67	0	0	25.97	67	25.312	64	6	60	31.293	63.273
419	28.004	66.419	28.696	69	0.72289	83	29.39	69.412	20.952	63	5.8065	62	26.758	62.786
420	29.422	64.238	29.552	67	1.875	64	31.424	66.829	21.639	61	5.9016	61	27.541	61
421	32.654	60.636	32.381	63	0.96774	62	33.348	62.971	24.828	58	7.2414	58	32.069	58
422	35.468	58.362	34.426	61	0	0	34.426	61	30	56	6.6667	54	36.66	55.647
423	32.917	58.328	37.241	58	1.25	48	38.455	57.73	23.39	59	4	60	27.389	59.148
424	28.333	67.766	32.647	68	0	0	32.647	68	18.806	67	5.2174	69	24.02	67.444
425	28.652	69.106	29.577	71	0.98361	61	30.542	70.722	22.059	68	4.7619	63	26.799	67.167
426	29.701	63.635	33.871	62	0.86957	69	34.73	62.194	20.909	66	3.8095	63	24.712	65.556
427	32.834	60.303	30.492	61	1.7647	68	32.235	61.424	27.458	59	6	60	33.456	59.182
428	30.701	59.607	31.935	62	0	0	31.935	62	18.214	56	11.379	58	29.585	56.786
429	28.445	66.444	32.239	67	0	0	32.239	67	17.273	66	7.3846	65	24.656	65.704
430	29.877	66.273	31.304	69	0	0	31.304	69	20	63	8.5714	63	28.571	63
431	32.719	61.433	30.462	65	0.89552	67	31.356	65.059	28.966	58	5.3571	56	34.317	57.697
432	28.216	65.919	25.714	70	0.78947	76	26.498	70.194	25.574	61	4.6154	65	30.173	61.645
433	29.332	61.367	28.125	64	1.875	64	30	64	23.793	58	5	60	28.788	58.357
434	31.847	61.231	29.524	63	0.88235	68	30.401	63.156	27.458	59	5.9016	61	33.354	59.364
435	31.244	59.532	31.429	63	0.83333	72	32.245	63.265	21.818	55	8.7273	55	30.545	55
