# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
0	2.1764	119.46	0.71006	169	0	0	0.71006	169	3.5294	119	0	0	3.5294	119	1.2371	97	1.2766	94	2.5131	95.5
1	2.051	126.77	0.74534	161	0	0	0.74534	161	3.6641	131	0	0	3.6641	131	1.25	96	0.69767	86	1.9424	92.667
2	2.2281	116.69	0.40541	148	0	0	0.40541	148	3.3871	124	0	0	3.3871	124	1.6822	107	1.3333	90	2.994	100.2
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	3.9657	126.08	3.6986	146	0	0	3.6986	146	3.9669	121	0	0	3.9669	121	3.1034	116	1.3793	87	4.4138	108.75
5	1.8803	117	0.94488	127	0	0	0.94488	127	1.8898	127	0	0	1.8898	127	2.8571	105	0	0	2.8571	105
6	3.0934	122.84	2.3841	151	0	0	2.3841	151	3.75	128	0	0	3.75	128	2.093	86	1.6438	73	3.7129	80.8
7	2.3697	126.6	2	150	0	0	2	150	3.4146	123	0	0	3.4146	123	0.6383	94	1.2371	97	1.875	96
8	2.0071	129.54	1.6667	144	0	0	1.6667	144	3.3071	127	0	0	3.3071	127	0.49587	121	0.61224	98	1.0959	109.5
9	4.2073	118.84	2.4828	145	0	0	2.4828	145	6.6667	117	0	0	6.6667	117	2.243	107	1.5789	76	3.7241	96.667
10	3.0224	119.11	2.6866	134	0	0	2.6866	134	3.9344	122	0	0	3.9344	122	1.9565	92	0.68182	88	2.6374	91
11	3.0798	116.89	1.295	139	0	0	1.295	139	4.3902	123	0	0	4.3902	123	2.4242	99	1.3043	92	3.7241	96.667
12	2.6489	128.35	1.9737	152	0	0	1.9737	152	3.9344	122	0	0	3.9344	122	1.5	120	0.69767	86	2.1525	111.5
13	1.7066	128.91	1.1688	154	0	0	1.1688	154	1.3139	137	0	0	1.3139	137	2.7523	109	0	0	2.7523	109
14	3.242	117.21	1.374	131	0	0	1.374	131	4.3902	123	0	0	4.3902	123	0.88235	136	3.2967	91	4.044	103.86
15	2.0179	128.85	1.2	150	0	0	1.2	150	2.7481	131	0	0	2.7481	131	1.5385	117	0.68182	88	2.1868	109.75
16	2.5877	115.93	1.7647	136	0	0	1.7647	136	4	120	0	0	4	120	0.82192	73	1.4815	81	2.2979	78.333
17	2.1379	121.62	1.3235	136	0	0	1.3235	136	3.3071	127	0	0	3.3071	127	1.2766	94	0.625	96	1.9014	94.667
18	1.3898	115.12	0.46512	129	0	0	0.46512	129	2	120	0	0	2	120	1.7308	104	0	0	1.7308	104
19	2.5922	115.73	1.2857	140	0	0	1.2857	140	4.7788	113	0	0	4.7788	113	1.1429	105	0.67416	89	1.806	99.667
20	5.0189	107.59	2.459	122	0	0	2.459	122	6.2609	115	0	0	6.2609	115	1.8947	95	4.6667	90	6.5574	91.5
21	2.7238	124.82	1.1921	151	0	0	1.1921	151	4.0602	133	0	0	4.0602	133	2.5	96	0.68182	88	3.178	94.4
22	2.2791	122.86	1.1921	151	0	0	1.1921	151	3.2558	129	0	0	3.2558	129	1.2371	97	1.4118	85	2.6374	91
23	1.5576	128.4	0.76923	156	0	0	0.76923	156	2.1429	140	0	0	2.1429	140	1.2766	94	0.71429	84	1.9853	90.667
24	1.6736	119.5	0	0	0	0	0	0	2.8125	128	0	0	2.8125	128	1.6071	112	0.65934	91	2.2482	106.75
25	1.2296	130.12	1.1321	159	0	0	1.1321	159	0.99174	121	0	0	0.99174	121	0.58824	102	1.0909	110	1.677	107.33
26	1.4866	107.62	0	0	0	0	0	0	2.0168	119	0	0	2.0168	119	1.8367	98	0.65934	91	2.4935	96.25
27	1.9967	110.18	0	0	0	0	0	0	2.9508	122	0	0	2.9508	122	2.449	98	0.68182	88	3.125	96
28	1.7587	125.09	0.83333	144	0	0	0.83333	144	2.6866	134	0	0	2.6866	134	0.69767	86	1.2121	99	1.9014	94.667
29	2.8929	117.53	1.2	150	0	0	1.2	150	4.5378	119	0	0	4.5378	119	1.8557	97	1.2903	93	3.1447	95.4
30	2.8914	117.59	1.7518	137	0	0	1.7518	137	3.9669	121	0	0	3.9669	121	0.52174	115	2.6087	92	3.1056	96.6
31	3.709	113.24	3.1579	133	0	0	3.1579	133	2.9752	121	0.66667	90	3.6029	116.57	2.0225	89	2.6374	91	4.6593	90.143
32	2.0112	119.33	1.3433	134	0	0	1.3433	134	2.459	122	0	0	2.459	122	1.6216	111	0.68966	87	2.2857	105
33	3.0757	130.05	2	150	0	0	2	150	4.5802	131	0	0	4.5802	131	2.1622	111	0.61856	97	2.7726	108.2
34	2.4623	113.71	0.7947	151	0	0	0.7947	151	3.6522	115	0	0	3.6522	115	0.51282	117	2.6087	92	3.0928	97
35	3.296	109.22	0.45455	132	0	0	0.45455	132	4.0336	119	0	0	4.0336	119	4.8485	99	0.66667	90	5.5102	98
36	2.0976	114.42	0.93023	129	0	0	0.93023	129	2.3622	127	0	0	2.3622	127	3.125	96	0	0	3.125	96
37	3.4662	109.63	3.6842	114	0	0	3.6842	114	3.6522	115	0.66667	90	4.2905	111.88	0.54054	111	1.9355	93	2.4615	97.5
38	1.5458	116.44	0.37736	159	0	0	0.37736	159	1.9512	123	0	0	1.9512	123	0.49587	121	1.9565	92	2.4181	99.25
39	2.5405	110.21	1.374	131	0	0	1.374	131	3.1579	114	0	0	3.1579	114	0.54545	110	2.6966	89	3.2189	93.2
40	1.5112	119.11	0.46875	128	0	0	0.46875	128	1.9512	123	0	0	1.9512	123	2.1239	113	0	0	2.1239	113
41	3.1961	118.89	1.3534	133	0	0	1.3534	133	4.9587	121	0	0	4.9587	121	2.1053	114	1.2371	97	3.3231	108.33
42	1.6116	124.1	0.30457	197	0	0	0.30457	197	2.3077	130	0	0	2.3077	130	1.1538	104	1.2903	93	2.4365	98.5
43	1.8274	131.33	1.6216	148	0	0	1.6216	148	3.3071	127	0	0	3.3071	127	0.63158	95	0	0	0.63158	95
44	1.3617	117.5	0.82759	145	0	0	0.82759	145	1.0084	119	0	0	1.0084	119	1.0084	119	1.3793	87	2.3301	103
