# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
900	17.131	99.235	25.631	103	0	0	25.631	103	18.98	98	0.65934	91	19.636	97.781	5.5814	86	0.69767	86	6.2791	86
901	12.413	111.17	15	120	0	0	15	120	11.15	113	0	0	11.15	113	8.125	96	3.3333	90	11.449	94.333
902	14.723	111.39	21.538	117	0	0	21.538	117	15.283	106	0	0	15.283	106	5.0943	106	2.3762	101	7.4669	104.46
903	14.257	110.82	20.339	118	0	0	20.339	118	14.019	107	1.1538	104	15.172	106.78	3.5294	102	4	90	7.5	96
904	8.4765	120.33	11.538	130	0	0	11.538	130	9.3103	116	0	0	9.3103	116	4.1176	102	0.70588	85	4.806	99.875
905	14.216	112.55	19	120	0	0	19	120	13.514	111	0	0	13.514	111	7.0588	102	3.3708	89	10.389	98.176
906	12.005	118.28	9.8438	128	0	0	9.8438	128	16.134	119	0	0	16.134	119	6.4286	112	3.871	93	10.221	105.67
907	10.686	119.78	13.279	122	0	0	13.279	122	10.82	122	0.66667	90	11.442	120.61	6.1538	117	1.2371	97	7.3592	114.14
908	10.676	110.53	11.053	114	0.5042	119	11.556	114.23	10.619	113	0.60606	99	11.217	112.33	8.6538	104	0.67416	89	9.3147	103.06
909	9.0672	119.11	9.403	134	0	0	9.403	134	11.379	116	0	0	11.379	116	4.1176	102	2.7273	88	6.8105	96.909
910	10.533	117.73	13.92	125	0.54545	110	14.458	124.5	10.678	118	0.6	100	11.265	117.18	4.1584	101	1.9355	93	6.0852	98.6
911	14.184	111.39	17.705	122	0	0	17.705	122	15.135	111	0.58252	103	15.715	110.72	5.0602	83	4.7727	88	9.8246	85.5
912	11.104	117.08	12.093	129	0	0	12.093	129	14.087	115	0	0	14.087	115	3	100	4.5161	93	7.5065	95.917
913	10.344	112.14	12	120	0	0	12	120	10.256	117	0.68966	87	10.902	115.57	2.2222	108	6.3529	85	8.4712	92.077
914	15.417	102.48	22.075	106	0	0	22.075	106	13.529	102	1.1429	105	14.671	102.24	4.9485	97	4.6667	90	9.6017	93.733
915	15.2	110.52	20.168	119	0	0	20.168	119	16.981	106	0	0	16.981	106	6.1224	98	2.6374	91	8.75	96
916	11.947	118.86	14.884	129	0	0	14.884	129	14.087	115	0.60606	99	14.682	114.43	4.7059	102	1.8557	97	6.5583	100.64
917	9.595	120.9	10	138	0	0	10	138	10	114	1.25	96	11.221	112.29	5.2632	114	2.8235	85	7.9459	105.71
918	16.507	104.2	19.636	110	0	0	19.636	110	16.893	103	0.69767	86	17.572	102.43	9.8969	97	2.5532	94	12.448	96.4
919	13.103	111.42	16.134	119	0	0	16.134	119	14.595	111	0	0	14.595	111	5.625	96	3.2258	93	8.8488	94.929
