# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
927	11.542	114.36	15.238	126	0	0	15.238	126	12	110	1.8	100	13.787	108.8	0.55556	108	5.5814	86	6.1055	88.444	1.2245	49	0	0	1.2245	49	6.1224	49	1.3953	43	7.5	48
928	11.427	115.52	14.762	126	0	0	14.762	126	14.862	109	0.6	100	15.458	108.68	3.0928	97	1.2632	95	4.3556	96.429	8.9362	47	0	0	8.9362	47	1.0345	58	0	0	1.0345	58
929	8.9217	118.81	12.462	130	0	0	12.462	130	10.179	112	0.59406	101	10.767	111.45	2.5	96	1.3793	87	3.871	93	12	45	0	0	12	45	0	0	1.3953	43	1.3953	43
930	12.396	114.55	18.72	125	0	0	18.72	125	9.5575	113	0.67416	89	10.203	111.74	3.2967	91	5.6471	85	8.9339	87.308	3.913	46	0	0	3.913	46	2.5	48	0	0	2.5	48
931	11.832	113.25	17.073	123	0	0	17.073	123	9.6429	112	1.8182	99	11.44	110.14	2.6087	92	4.8837	86	7.4845	88.182	5.4545	44	0	0	5.4545	44	11.111	54	1.1321	53	12.243	53.909
932	9.2548	121.02	15	128	0	0	15	128	8.6441	118	0	0	8.6441	118	3.1579	95	1.2	100	4.3556	96.429	4.0909	44	0	0	4.0909	44	6.3158	57	0	0	6.3158	57
933	7.0528	124.77	8.5075	134	0	0	8.5075	134	8.0315	127	0.59406	101	8.6018	125.56	1.6667	108	2.6667	90	4.2982	97.714	0	0	0	0	0	0	3.3333	54	0	0	3.3333	54
934	9.2791	118.55	10.534	131	0	0	10.534	131	11.897	116	0	0	11.897	116	2.5	96	3.2967	91	5.7926	93.222	8.1818	44	0	0	8.1818	44	6.5455	55	0	0	6.5455	55
935	10.915	111.77	15.254	118	0	0	15.254	118	10.811	111	0.6	100	11.405	110.48	0.97561	123	5.3933	89	6.263	95.8	2.7273	44	0	0	2.7273	44	2.1053	57	0	0	2.1053	57
936	10.416	113.29	14.262	122	0	0	14.262	122	12.11	109	0	0	12.11	109	3.0612	98	2.093	86	5.1337	93.5	0	0	1.3043	46	1.3043	46	1.0526	57	0	0	1.0526	57
937	7.8341	117.43	10.615	130	0	0	10.615	130	6.2069	116	1.0811	111	7.2862	115.29	4	90	2.093	86	6.0902	88.667	2.5532	47	1.4634	41	4	45	3.4615	52	0	0	3.4615	52
938	10.322	118.2	13.701	127	0	0	13.701	127	11.795	117	0	0	11.795	117	2.5532	94	3.2609	92	5.8134	92.889	4.2857	42	1.6667	36	5.9259	40.5	7.5	40	0	0	7.5	40
939	9.4457	116.45	11.719	128	0	0	11.719	128	10.714	112	0.65217	92	11.346	111.05	3.5294	102	2.069	87	5.567	97	7.6596	47	0	0	7.6596	47	3.3962	53	0	0	3.3962	53
940	12.349	113.37	16.86	121	0	0	16.86	121	14.727	110	0	0	14.727	110	3.6364	99	2.093	86	5.7042	94.667	5.3333	45	0	0	5.3333	45	4.8	50	0	0	4.8	50
941	13.544	110.75	18.814	118	0	0	18.814	118	14.862	109	0	0	14.862	109	1.2245	98	6.0674	89	7.2818	90.636	1.2766	47	0	0	1.2766	47	2.3077	52	0	0	2.3077	52
942	9.727	115.14	11.25	128	0	0	11.25	128	14.182	110	0	0	14.182	110	2.0455	88	2.1429	84	4.186	86	3.8298	47	0	0	3.8298	47	3.3962	53	0	0	3.3962	53
943	7.9532	118.19	10.154	130	0	0	10.154	130	7.7586	116	1.2121	99	8.9474	114	1.6514	109	3.4884	86	5.0727	94.625	0	0	0	0	0	0	5.3571	56	0	0	5.3571	56
944	8.3405	122.29	9.7059	136	0	0	9.7059	136	10.588	119	0.63158	95	11.195	117.91	1.0619	113	3.5294	85	4.5161	93	1.1538	52	0	0	1.1538	52	5.7692	52	0	0	5.7692	52
945	12.484	112.14	17.797	118	0	0	17.797	118	13.805	113	0.78947	76	14.512	111.63	4.0449	89	1.3953	86	5.4391	88.25	3.913	46	1.5	40	5.3933	44.5	2.4	50	0	0	2.4	50
946	7.0158	125.43	9.635	137	0	0	9.635	137	8	120	0	0	8	120	1.7476	103	1.9565	92	3.6923	97.5	2.449	49	0	0	2.449	49	9.0566	53	0	0	9.0566	53
947	9.4045	123.34	11.387	137	0	0	11.387	137	12.203	118	0	0	12.203	118	5.0526	95	0	0	5.0526	95	6.383	47	0	0	6.383	47	5.5556	54	0	0	5.5556	54
948	8.9674	113.75	11.719	128	0	0	11.719	128	8.972	107	0.6383	94	9.6013	106.24	1.9355	93	4.186	86	6.1132	88.333	6.383	47	0	0	6.383	47	1.3953	43	0	0	1.3953	43
949	19.026	95.659	29.4	100	0.58824	102	29.988	100.04	18.913	92	2.0225	89	20.934	91.719	2.093	86	4.2353	85	6.3281	85.333	2.8571	42	0	0	2.8571	42	6	50	0	0	6	50
950	17.377	101.28	22.857	105	0	0	22.857	105	19.604	101	0	0	19.604	101	9.7826	92	0	0	9.7826	92	6.5217	46	1.2766	47	7.7978	46.167	9.7959	49	0	0	9.7959	49
951	11.215	110.56	13.44	125	0	0	13.44	125	11.776	107	0.57692	104	12.352	106.86	3.4884	86	5.122	82	8.6056	83.667	6.3158	38	0	0	6.3158	38	5.1064	47	0	0	5.1064	47
952	5.4368	121.39	6.7164	134	0	0	6.7164	134	7.5	112	0	0	7.5	112	2.243	107	0	0	2.243	107	6.9767	43	0	0	6.9767	43	4.6154	52	0	0	4.6154	52
953	9.7057	119.52	12.366	131	0	0	12.366	131	11.053	114	0.66667	90	11.691	112.91	4.6602	103	0.68966	87	5.3348	101.22	0	0	0	0	0	0	3.1034	58	0	0	3.1034	58
954	5.6867	126.61	6.8571	140	0	0	6.8571	140	6.8852	122	0	0	6.8852	122	2.243	107	1.3187	91	3.541	101.67	4	45	0	0	4	45	4.2857	42	0	0	4.2857	42
955	15.386	100.09	18.919	111	0	0	18.919	111	15.625	96	2.0225	89	17.638	95.25	5.25	80	4.9412	85	10.182	82.5	3.913	46	0	0	3.913	46	3.6923	65	0	0	3.6923	65
956	10.614	118.71	13.282	131	0	0	13.282	131	13.274	113	0.58252	103	13.852	112.62	2.4	100	2.7273	88	5.1064	94	2.8571	42	0	0	2.8571	42	2.3529	51	0	0	2.3529	51
957	9.6574	122.19	11.194	134	0	0	11.194	134	11.405	121	1.1881	101	12.563	119.4	4.2	100	1.3793	87	5.5606	97.111	3	40	0	0	3	40	4.8	50	0	0	4.8	50
958	6.6996	125.38	7.234	141	0	0	7.234	141	8.5	120	0	0	8.5	120	2.6549	113	2.0455	88	4.6321	103.62	3.5294	51	0	0	3.5294	51	2.069	58	0	0	2.069	58
959	9.65	120.21	14.062	128	0	0	14.062	128	9.2308	117	0	0	9.2308	117	3.3028	109	2.5806	93	5.848	102.6	3.8298	47	0	0	3.8298	47	0.98361	61	0	0	0.98361	61
960	6.183	135.86	6.2338	154	0	0	6.2338	154	7.2727	132	0	0	7.2727	132	5.3097	113	0	0	5.3097	113	6.1538	39	2.069	29	8.1081	37	3.913	46	1.3333	45	5.2459	45.75
961	7.1826	128.09	9.2958	142	0	0	9.2958	142	8.5	120	0	0	8.5	120	4.0385	104	0	0	4.0385	104	6.8182	44	0	0	6.8182	44	1.9048	63	0	0	1.9048	63
962	9.5392	117.41	12	130	0	0	12	130	10.862	116	0	0	10.862	116	4.3373	83	2.069	87	6.4032	84.333	1.4286	42	0	0	1.4286	42	4.2105	57	0	0	4.2105	57
963	10.406	121.08	13.282	131	0	0	13.282	131	12.5	120	0	0	12.5	120	4.5161	93	1.3483	89	5.8625	92.111	3.8298	47	0	0	3.8298	47	4.7059	51	1.2766	47	5.9761	50.2
