# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
0	4.5415	114.5	1.7778	135	0	0	1.7778	135	6.4463	121	0	0	6.4463	121	3.5644	101	2.093	86	5.625	96
1	1.7271	104.22	0	0	0	0	0	0	0.90226	133	0	0	0.90226	133	1.6667	108	2.7586	87	4.375	96
2	2.47	97.167	0	0	0	0	0	0	3.8532	109	0	0	3.8532	109	1.3483	89	2.4	75	3.7221	80.6
3	2.4732	113.21	0	0	0	0	0	0	4.5	120	0	0	4.5	120	1.6216	111	1.3953	86	2.9703	101
4	2.9307	109.19	0.90226	133	0	0	0.90226	133	3.5593	118	0	0	3.5593	118	3.0303	99	1.5	80	4.4885	93.571
5	1.9345	113.73	0.42553	141	0	0	0.42553	141	1.4286	126	0	0	1.4286	126	3.3333	108	0.71429	84	4.0164	104.57
6	4.6349	112.19	2.2059	136	0	0	2.2059	136	6.0504	119	0	0	6.0504	119	3.0928	97	2.963	81	6.0074	89.889
7	2.8764	111.25	0.42254	142	0	0	0.42254	142	4.2105	114	0	0	4.2105	114	3.3645	107	0.71429	84	4.0496	103.71
8	2.2937	122.07	0.9375	128	0	0	0.9375	128	3.2558	129	0	0	3.2558	129	2.7273	110	0	0	2.7273	110
9	3.4365	110.58	0.46512	129	0	0	0.46512	129	6.5546	119	0	0	6.5546	119	2.0225	89	1.519	79	3.5294	85
10	2.3347	119.93	0.3871	155	0	0	0.3871	155	4.2188	128	0	0	4.2188	128	1.8367	98	0.76923	78	2.5806	93
11	2.8429	112.56	0	0	0	0	0	0	5.2632	114	0	0	5.2632	114	2.6087	115	0.69767	86	3.2678	110.17
12	3.2833	115.74	0.9375	128	0	0	0.9375	128	6.4463	121	0	0	6.4463	121	1.8182	99	0.82192	73	2.5946	92.5
13	3.5571	112.45	1.7266	139	0	0	1.7266	139	5.7895	114	0	0	5.7895	114	1.978	91	1.4458	83	3.4169	87.8
14	3.7106	107.8	2.0339	118	0	0	2.0339	118	4.7788	113	0	0	4.7788	113	3.7113	97	0.70588	85	4.4078	95.286
15	2.8845	110.94	0.54545	110	0	0	0.54545	110	3.5	120	0	0	3.5	120	3.9623	106	0.72289	83	4.6545	103.12
16	2.3961	116.86	0.44444	135	0	0	0.44444	135	4.5	120	0	0	4.5	120	1.6071	112	0.70588	85	2.2803	105.25
17	3.5571	112.45	1.4062	128	0	0	1.4062	128	5.042	119	0	0	5.042	119	1.5929	113	2.8571	84	4.3556	96.429
18	1.5312	117.56	0.43796	137	0	0	0.43796	137	2.4194	124	0	0	2.4194	124	1.0909	110	0.74074	81	1.794	100.33
19	2.7289	109.93	0.82192	146	0	0	0.82192	146	2.4793	121	0	0	2.4793	121	2.243	107	2.963	81	5.1064	94
20	1.3015	107.57	0	0	0	0	0	0	1.9355	124	0	0	1.9355	124	1.3953	86	0.70588	85	2.1012	85.667
21	1.6807	119	0	0	0	0	0	0	2.7481	131	0	0	2.7481	131	2.3762	101	0	0	2.3762	101
22	3.8298	109.67	1.0526	114	0	0	1.0526	114	5.7391	115	0	0	5.7391	115	4.0385	104	0.73171	82	4.7407	101.25
23	4.5571	109.72	2.2222	135	0	0	2.2222	135	4.6154	117	0	0	4.6154	117	2.2857	105	4.9412	85	7.1527	92.273
24	2.1208	113.17	0	0	0	0	0	0	1.8898	127	0	0	1.8898	127	3.8182	110	0.75	80	4.5176	106.25
25	1.9983	110.09	0	0	0	0	0	0	2.2556	133	0	0	2.2556	133	2.5	96	1.4815	81	3.956	91
26	2.37	118.14	0.74074	162	0	0	0.74074	162	4.1026	117	0.6	100	4.6911	115.11	1.8367	98	0	0	1.8367	98
27	1.2	100	0	0	0	0	0	0	0.98361	122	0	0	0.98361	122	1.978	91	0.72289	83	2.6966	89
28	1.0909	110	0	0	0	0	0	0	1.5789	114	0	0	1.5789	114	1.6981	106	0	0	1.6981	106
29	1.9934	110.36	0	0	0	0	0	0	1.9048	126	0	0	1.9048	126	3.4615	104	0.69767	86	4.1408	101.43
30	1.8319	120.09	0.44118	136	0	0	0.44118	136	3.2812	128	0	0	3.2812	128	1.165	103	0.72289	83	1.8685	96.333
31	2.8508	112.25	0.52174	115	0	0	0.52174	115	5.641	117	0	0	5.641	117	1.7308	104	0.73171	82	2.4365	98.5
32	2.2414	116	0	0	0	0	0	0	3.0657	137	0	0	3.0657	137	1.8182	99	2.1429	84	3.9344	91.5
33	4.0106	114.7	1.7778	135	0	0	1.7778	135	5.4098	122	0	0	5.4098	122	2.3762	101	2.7273	88	5.0794	94.5
34	3.0675	97.8	0.45802	131	0	0	0.45802	131	2.5862	116	0	0	2.5862	116	3.2609	92	3.2432	74	6.4286	84
35	3.0196	119.22	1.2329	146	0	0	1.2329	146	4.4262	122	0	0	4.4262	122	2.243	107	1.3187	91	3.541	101.67
36	1.6135	111.56	0.42254	142	0	0	0.42254	142	2	120	0	0	2	120	1.1881	101	1.3333	90	2.5131	95.5
37	3.1533	107.82	0.56075	107	0	0	0.56075	107	3.9669	121	0	0	3.9669	121	2.9126	103	2.2222	81	5.066	94.75
38	2.9259	102.53	0	0	0	0	0	0	1.9355	124	0	0	1.9355	124	6.1856	97	0.83333	72	6.9674	94.727
39	3.5392	107.37	3.5	120	0	0	3.5	120	3.4286	105	0	0	3.4286	105	3.7895	95	0	0	3.7895	95
40	2.3226	103.33	0	0	0	0	0	0	3.0252	119	0	0	3.0252	119	0.54054	111	3.6145	83	4.1065	87.667
41	2.153	102.18	0.45802	131	0	0	0.45802	131	2.069	116	0	0	2.069	116	0.55046	109	3.5714	84	4.0832	88.167
42	2.5943	107.93	0.46512	129	0	0	0.46512	129	4.2478	113	0	0	4.2478	113	2.4242	99	0.73171	82	3.1381	95.6
43	3.1289	115.06	0.44444	135	0	0	0.44444	135	4.5	120	0	0	4.5	120	3.8889	108	0.6	100	4.486	107
44	1.5848	126.2	0.34884	172	0	0	0.34884	172	1.8462	130	0	0	1.8462	130	1.9835	121	0.69767	86	2.6316	114
45	2.1948	118.46	0.38961	154	0	0	0.38961	154	2.8125	128	0	0	2.8125	128	2.1429	112	1.4118	85	3.4951	103
46	1.1465	104.67	0	0	0	0	0	0	1.1321	106	0	0	1.1321	106	2.3077	104	0	0	2.3077	104
47	2.86	118.88	0.88235	136	0	0	0.88235	136	4.32	125	0	0	4.32	125	1.4173	127	2.2222	81	3.4615	104
48	2.8829	111	0	0	0	0	0	0	3.9024	123	0	0	3.9024	123	3.4951	103	1.3793	87	4.8485	99
49	1.5592	115.44	0	0	0	0	0	0	2.8346	127	0	0	2.8346	127	0.52174	115	1.4815	81	1.9495	92.333
50	1.6863	118.6	0	0	0	0	0	0	4.2105	114	0	0	4.2105	114	0.87591	137	0	0	0.87591	137
51	2.2715	114.46	0.48387	124	0	0	0.48387	124	3.9344	122	0	0	3.9344	122	1.0435	115	1.519	79	2.4742	97
52	3.2399	104.94	0	0	0	0	0	0	5.0847	118	0	0	5.0847	118	2.7273	88	2.1429	84	4.8675	86.286
53	1.6264	98.375	0	0	0	0	0	0	1.4516	124	0	0	1.4516	124	0	0	3.6145	83	3.6145	83
54	1.8803	117	0	0	0	0	0	0	2.3256	129	0	0	2.3256	129	3.3645	107	0	0	3.3645	107
55	1.8034	110.9	0.45455	132	0	0	0.45455	132	1.5652	115	0	0	1.5652	115	2.7523	109	0.68966	87	3.4177	105.33
56	2.0285	108.45	0	0	0	0	0	0	2.4793	121	0	0	2.4793	121	2.2857	105	1.4286	84	3.6735	98
57	1.3067	107.14	0	0	0	0	0	0	0.96	125	0	0	0.96	125	3	100	0	0	3	100
58	1.7953	111.4	0	0	0	0	0	0	2.9268	123	0	0	2.9268	123	1.1321	106	1.4634	82	2.5532	94
59	1.9176	114.73	0.4918	122	0	0	0.4918	122	2.9508	122	0	0	2.9508	122	2.3529	102	0	0	2.3529	102
60	2.1948	118.46	0.48	125	0	0	0.48	125	1.8321	131	0	0	1.8321	131	3.6522	115	0.69767	86	4.3098	111.38
61	2.4742	97	0	0	0	0	0	0	1.5254	118	0	0	1.5254	118	1.6667	108	4.4444	81	6	90
62	2.7675	108.4	1.2766	141	0	0	1.2766	141	2.6549	113	0.65217	92	3.2877	109.5	1.2121	99	2.7586	87	3.956	91
63	3.6706	103.53	1.44	125	0	0	1.44	125	4.2105	114	1.3483	89	5.5046	109	2.8916	83	1.4118	85	4.3028	83.667
64	2.3347	119.93	0	0	0	0	0	0	4.1538	130	0	0	4.1538	130	2.2642	106	0.70588	85	2.947	101.8
65	1.7071	105.44	0	0	0	0	0	0	0.9375	128	0	0	0.9375	128	3.5644	101	0.68966	87	4.2424	99
66	3.2787	122	0.85714	140	0	0	0.85714	140	5.1969	127	0	0	5.1969	127	3.8532	109	0	0	3.8532	109
67	0.67416	89	0	0	0	0	0	0	0	0	0	0	0	0	0.59406	101	1.4458	83	2.0225	89
