#File created from auswertNew
# Temporary input file:
# tmp14.dat
# Created from repository file
# /home/vwitme/data/workdata/trafficData/Invent_A5/intermediatedata/A5frankfurt_06_01/daten/F14_1106.dat.gz
# Infrastructure description file:
# /home/vwitme/data/workdata/trafficData/Invent_A5/intermediatedata/A5frankfurt_06_01/daten/A5frankfurt_06_01.dsc
#
# Date: 11.06.2001
# Direction: Frankfurt
# Detector cross section 14
# Position (m)= 480.700000
# Number of main lanes=3
# Number of ramp lanes=2
# The lane indices are ordered from left to right
# NOTICE: The time has been increased by 1 hour 
# since summertime was not taken care of  in the original data!
# Velocity averages: Over veh types and lanes, weighted with flow
# vAvg=arithmetic average; vHarm=harmonic average
#===========================================
#t(min)	Qav(/h)	vAvg(km/h)	vHarm(km/h)	Q1car	v1car	Q1truck	v1truck	Q2car	v2car	Q2truck	v2truck	Q3car	v3car	Q3truck	v3truck
124	220.0	100.6		90.9		120	179	0	0	60	117	0	0	0	0	480	79
125	200.0	118.6		109.5		60	163	0	0	240	146	60	111	0	0	240	82
126	240.0	116.3		103.6		120	159	0	0	180	157	0	0	60	139	360	78
127	100.0	109.4		102.1		0	0	0	0	120	146	0	0	0	0	180	85
128	220.0	94.3		91.3		60	124	0	0	180	115	60	88	0	0	360	80
129	360.0	98.3		94.1		0	0	0	0	240	136	120	89	120	114	600	82
130	320.0	108.6		101.7		120	166	0	0	180	131	120	115	120	108	420	81
131	200.0	100.5		98.2		60	134	0	0	120	118	0	0	120	100	300	87
132	160.0	105.4		97.4		0	0	0	0	120	164	0	0	60	85	300	86
133	300.0	89.9		87.7		60	154	0	0	120	96	60	90	0	0	660	83
134	220.0	101.4		94.9		120	154	0	0	60	137	60	89	0	0	420	83
135	400.0	102.5		96.6		120	154	0	0	240	139	120	89	0	0	720	84
136	380.0	93.4		88.8		180	143	0	0	180	103	60	101	60	78	660	78
137	360.0	93.2		87.9		60	189	0	0	180	123	0	0	0	0	840	80
138	180.0	98.7		96.9		0	0	0	0	240	112	0	0	120	97	180	82
139	300.0	89.9		88.3		60	118	0	0	180	105	60	102	60	84	540	81
140	260.0	116.3		112.2		180	129	0	0	420	126	0	0	0	0	180	81
141	320.0	94.9		91.1		120	120	0	0	240	119	0	0	60	101	540	78
142	320.0	105.5		101.9		180	134	0	0	360	115	0	0	120	93	300	82
143	180.0	93.1		91.6		0	0	0	0	180	110	0	0	120	90	240	82
144	260.0	95.6		88.2		120	168	0	0	60	121	0	0	60	84	540	78
145	460.0	110.4		100.1		240	168	0	0	360	138	0	0	0	0	780	80
146	280.0	111.7		104.2		120	173	0	0	360	121	0	0	0	0	360	82
147	200.0	90.2		87.7		0	0	0	0	120	122	120	92	0	0	360	79
148	220.0	128.6		122.1		60	173	0	0	360	144	0	0	180	99	60	81
149	240.0	114.6		105.5		60	173	0	0	240	145	0	0	60	124	360	83
150	340.0	100.0		95.4		60	150	0	0	360	122	180	86	0	0	420	80
151	280.0	100.2		93.2		120	160	0	0	180	120	180	89	0	0	360	76
152	260.0	100.8		97.2		60	132	0	0	300	119	60	87	120	78	240	85
153	140.0	115.4		108.5		0	0	0	0	240	139	0	0	0	0	180	84
154	260.0	103.2		97.9		60	208	0	0	240	107	180	87	0	0	300	89
155	160.0	92.9		88.8		60	145	0	0	60	115	60	83	0	0	300	80
156	280.0	113.1		104.8		60	160	0	0	360	141	0	0	60	86	360	82
157	140.0	110.6		106.4		60	151	0	0	60	134	0	0	120	111	180	89
158	320.0	93.4		88.5		60	133	0	0	180	136	60	84	0	0	660	79
159	160.0	99.1		93.8		0	0	0	0	60	139	0	0	60	150	360	84
160	140.0	90.1		86.5		60	145	0	0	0	0	0	0	0	0	360	81
161	220.0	92.8		88.1		120	145	0	0	0	0	120	89	0	0	420	79
162	260.0	105.9		100.5		120	143	0	0	300	121	0	0	0	0	360	81
163	260.0	94.4		92.3		0	0	0	0	240	117	60	87	0	0	480	84
164	140.0	103.1		99.3		120	119	0	0	60	119	60	107	60	108	120	75
165	140.0	119.7		110.0		120	148	0	0	120	148	0	0	0	0	180	82
166	100.0	132.8		130.7		180	146	0	0	120	113	0	0	0	0	0	0
167	260.0	110.2		102.6		240	146	0	0	120	134	0	0	0	0	420	83
168	340.0	100.1		94.5		240	145	0	0	60	122	120	84	60	84	540	83
169	280.0	102.3		97.5		0	0	0	0	300	134	120	87	0	0	420	84
170	120.0	120.8		111.8		60	180	0	0	60	132	0	0	60	146	180	89
171	240.0	106.7		102.0		120	139	0	0	240	123	120	91	0	0	240	82
172	220.0	100.5		90.4		120	166	0	0	60	139	0	0	60	110	420	75
173	220.0	98.2		92.7		60	146	0	0	180	125	0	0	60	73	360	81
174	300.0	104.7		97.9		60	163	0	0	300	134	0	0	0	0	540	82
175	200.0	121.6		117.8		0	0	0	0	360	132	0	0	120	128	120	84
176	220.0	98.0		96.1		60	124	0	0	180	111	60	91	60	105	300	85
177	220.0	107.4		102.1		0	0	0	0	300	131	0	0	60	116	300	82
178	260.0	98.4		96.3		180	114	0	0	180	114	0	0	0	0	420	85
179	300.0	117.9		107.2		180	161	0	0	180	165	60	105	60	97	420	84
180	240.0	128.2		118.1		120	151	0	0	300	158	0	0	60	110	240	84
181	360.0	96.3		92.2		180	143	0	0	180	104	240	88	0	0	480	80
182	180.0	121.6		111.7		180	172	0	0	120	113	0	0	0	0	240	88
183	240.0	126.0		116.0		180	172	0	0	240	139	60	104	0	0	240	84
184	360.0	109.7		101.9		60	169	0	0	360	145	0	0	60	86	600	85
185	300.0	103.9		98.7		180	149	0	0	120	124	60	90	0	0	540	86
186	280.0	109.8		105.3		0	0	0	0	360	133	60	90	120	112	300	85
187	200.0	119.4		108.4		60	194	0	0	240	145	0	0	0	0	300	84
188	180.0	97.7		95.5		0	0	0	0	180	118	0	0	60	100	300	85
189	300.0	104.7		100.5		120	147	0	0	420	112	60	82	0	0	300	82
190	180.0	109.8		101.4		60	161	0	0	180	139	0	0	0	0	300	82
191	200.0	113.8		107.3		0	0	0	0	360	135	0	0	0	0	240	82
192	140.0	91.0		89.2		0	0	0	0	60	127	0	0	0	0	360	85
193	260.0	95.3		91.6		60	144	0	0	120	128	180	87	60	92	360	81
194	300.0	105.4		99.3		240	147	0	0	120	116	120	90	0	0	420	83
195	260.0	110.6		103.5		60	148	0	0	360	134	0	0	0	0	360	81
196	220.0	117.9		110.3		120	172	0	0	180	135	120	98	0	0	240	88
197	220.0	115.5		111.5		120	144	0	0	360	121	60	84	0	0	120	86
198	320.0	107.1		101.4		180	142	0	0	300	125	60	89	0	0	420	82
199	280.0	99.9		94.8		0	0	0	0	300	132	0	0	0	0	540	82
200	460.0	104.9		101.8		420	122	0	0	300	122	120	87	0	0	540	86
201	280.0	100.6		96.1		60	154	0	0	240	124	0	0	60	86	480	84
202	280.0	104.2		97.9		120	140	0	0	180	142	180	87	0	0	360	82
203	260.0	115.2		106.1		240	142	0	0	180	148	0	0	0	0	360	81
204	200.0	106.6		102.8		120	123	0	0	240	122	60	83	0	0	180	83
205	140.0	120.7		116.2		0	0	0	0	180	141	0	0	120	123	120	88
206	280.0	118.6		110.0		120	188	0	0	360	128	0	0	0	0	360	86
207	140.0	108.3		100.3		60	144	0	0	60	175	60	85	60	99	180	85
208	80.0	109.0		103.3		0	0	0	0	120	134	0	0	0	0	120	84
209	180.0	117.8		108.9		120	154	0	0	180	140	0	0	0	0	240	83
210	400.0	114.6		107.4		240	154	0	0	420	131	60	88	60	90	420	83
211	140.0	112.6		104.9		0	0	0	0	180	147	0	0	60	98	180	83
212	60.0	95.7		92.2		0	0	0	0	0	0	0	0	60	123	120	82
213	320.0	128.6		121.2		300	150	0	0	300	150	0	0	60	118	300	88
214	240.0	118.7		110.5		240	152	0	0	180	132	60	88	0	0	240	83
215	260.0	112.2		106.5		0	0	0	0	360	139	0	0	60	109	360	86
216	280.0	107.1		99.7		120	155	0	0	180	143	120	86	0	0	420	84
217	160.0	110.0		102.4		0	0	0	0	180	150	0	0	0	0	300	86
218	300.0	116.7		107.4		180	164	0	0	240	143	60	91	0	0	420	85
219	320.0	104.8		98.5		180	136	0	0	180	143	120	81	60	97	420	83
220	340.0	128.2		117.5		120	165	0	0	420	157	120	97	60	141	300	83
221	140.0	114.3		110.1		60	138	0	0	240	124	0	0	0	0	120	83
222	500.0	115.9		108.7		540	147	0	0	420	119	60	103	60	72	420	81
223	300.0	95.7		88.4		180	139	0	0	120	132	60	88	0	0	540	74
224	340.0	97.8		93.9		0	0	0	0	300	131	0	0	0	0	720	84
225	220.0	114.2		106.9		60	182	0	0	300	119	0	0	60	151	240	82
226	240.0	114.6		104.2		60	187	0	0	300	139	0	0	60	103	300	78
227	340.0	106.4		99.5		240	148	0	0	240	122	0	0	0	0	540	81
228	360.0	100.4		94.8		120	167	0	0	240	119	60	85	0	0	660	83
229	380.0	112.3		107.6		60	139	0	0	540	132	0	0	120	106	420	85
230	300.0	127.0		118.5		120	164	0	0	480	144	0	0	0	0	300	85
231	260.0	104.7		99.6		60	135	0	0	300	129	0	0	0	0	420	83
232	460.0	100.0		93.8		180	159	0	0	240	128	0	0	0	0	960	82
233	380.0	103.7		99.1		120	145	0	0	420	121	0	0	60	86	540	83
234	300.0	91.7		88.7		60	116	0	0	240	116	60	94	0	0	540	78
235	280.0	112.3		101.8		120	177	0	0	300	133	60	85	0	0	360	78
236	320.0	104.4		100.0		60	148	0	0	420	122	0	0	60	87	420	83
237	260.0	95.3		89.8		60	165	0	0	180	121	0	0	0	0	540	79
238	240.0	108.4		104.2		120	133	0	0	300	123	60	85	60	83	180	84
239	180.0	116.1		111.6		60	142	0	0	360	124	0	0	60	82	60	77
240	100.0	127.8		123.5		0	0	0	0	240	138	0	0	0	0	60	87
241	300.0	114.1		106.8		60	180	0	0	420	134	0	0	120	92	300	82
242	280.0	119.0		115.4		120	139	0	0	360	129	60	86	180	120	120	84
243	200.0	135.6		129.9		120	162	0	0	360	139	0	0	60	123	60	75
244	220.0	128.9		123.2		60	194	0	0	420	135	0	0	0	0	180	93
245	260.0	106.5		100.7		0	0	0	0	360	134	0	0	0	0	420	83
246	300.0	122.3		116.7		180	154	0	0	480	129	0	0	0	0	240	85
247	160.0	121.4		118.8		60	145	0	0	300	126	0	0	60	111	60	85
248	200.0	113.8		107.3		0	0	0	0	360	135	0	0	0	0	240	82
249	220.0	111.5		103.8		60	194	0	0	240	129	0	0	0	0	360	86
250	200.0	105.6		101.8		60	139	0	0	240	122	0	0	60	89	240	85
251	220.0	119.7		113.9		120	156	0	0	360	126	0	0	0	0	180	83
252	240.0	108.5		101.4		60	161	0	0	240	137	60	84	60	99	300	82
253	280.0	132.1		122.7		120	179	0	0	420	148	0	0	120	105	180	82
254	220.0	127.8		122.7		120	145	0	0	360	141	0	0	0	0	180	90
255	320.0	109.7		107.2		180	129	0	0	480	112	0	0	60	132	240	85
256	220.0	111.2		105.1		60	158	0	0	300	129	0	0	0	0	300	84
257	280.0	133.4		118.9		180	188	0	0	300	150	0	0	60	148	300	81
258	260.0	121.2		117.6		180	137	0	0	360	129	0	0	60	130	180	87
259	360.0	120.4		112.0		240	161	0	0	420	134	60	86	120	86	240	82
260	320.0	105.5		99.4		0	0	0	0	420	135	60	87	0	0	480	82
261	320.0	115.0		106.4		180	161	0	0	300	137	0	0	0	0	480	84
262	420.0	114.1		107.6		300	146	0	0	420	130	60	84	0	0	480	84
263	380.0	125.1		119.1		360	156	0	0	360	127	60	113	120	115	240	84
264	240.0	115.4		110.6		120	143	0	0	360	126	0	0	60	97	180	82
265	340.0	126.1		117.5		180	142	0	0	420	153	60	116	60	121	300	82
266	440.0	123.4		117.3		300	161	0	0	600	127	0	0	60	124	360	86
267	400.0	132.4		127.6		240	167	0	0	660	133	0	0	120	128	180	87
268	540.0	123.4		114.1		480	163	0	0	540	132	0	0	60	92	540	83
269	360.0	122.4		115.4		180	158	0	0	420	138	60	86	120	126	300	85
270	220.0	125.9		118.3		0	0	0	0	300	154	0	0	180	121	180	84
271	320.0	110.3		106.0		300	129	0	0	240	129	60	88	0	0	360	86
272	260.0	108.8		103.3		60	158	0	0	300	131	0	0	0	0	420	86
273	340.0	124.0		117.5		60	158	0	0	600	141	0	0	120	104	240	83
274	420.0	138.3		129.6		180	189	0	0	600	153	0	0	240	115	240	87
275	220.0	121.5		114.7		60	153	0	0	360	140	0	0	0	0	240	86
276	340.0	133.1		124.9		120	183	0	0	540	147	60	107	60	123	240	86
277	460.0	112.7		104.4		300	155	0	0	300	142	0	0	60	86	720	85
278	340.0	122.2		115.4		240	147	0	0	420	139	0	0	0	0	360	86
279	460.0	108.7		105.1		120	156	0	0	780	116	60	86	0	0	420	85
280	500.0	116.4		110.7		540	135	0	0	300	137	120	91	120	123	420	83
281	380.0	108.0		102.1		240	153	0	0	360	114	60	84	120	90	360	82
282	420.0	115.3		108.3		300	154	0	0	420	127	120	87	0	0	420	84
283	560.0	117.2		114.0		360	145	0	0	960	117	0	0	60	115	300	85
284	320.0	132.8		125.6		120	196	0	0	420	141	0	0	240	121	180	87
285	340.0	136.7		134.0		120	156	0	0	780	139	0	0	60	125	60	80
286	380.0	140.1		138.3		240	166	0	0	480	143	0	0	420	122	0	0
287	540.0	118.5		106.8		300	171	0	0	360	155	120	99	120	122	720	81
288	480.0	105.9		97.3		240	153	0	0	300	143	0	0	60	94	840	80
289	320.0	146.0		138.5		120	170	0	0	600	157	0	0	120	133	120	80
290	400.0	112.4		107.5		60	144	0	0	600	130	0	0	240	101	300	80
291	660.0	93.9		87.8		360	129	0	0	540	115	0	0	60	67	1020	72
292	360.0	113.6		107.3		120	144	0	0	420	139	0	0	0	0	540	87
293	360.0	138.1		133.5		180	169	0	0	540	148	0	0	300	112	60	86
294	480.0	120.3		110.7		240	162	0	0	660	135	0	0	120	115	420	75
295	520.0	113.7		106.6		300	145	0	0	660	128	0	0	60	122	540	78
296	400.0	100.8		93.9		180	156	0	0	240	125	0	0	60	101	720	79
297	520.0	128.7		124.0		360	157	0	0	780	133	0	0	180	110	240	86
298	360.0	128.1		119.1		240	180	0	0	480	130	0	0	120	111	240	81
299	400.0	106.7		99.3		60	156	0	0	540	131	0	0	60	106	540	77
300	580.0	120.6		106.8		420	183	0	0	480	137	0	0	0	0	840	80
301	460.0	134.8		127.1		300	177	0	0	660	140	0	0	180	113	240	84
302	340.0	131.6		126.1		120	171	0	0	360	149	0	0	360	123	180	88
303	560.0	119.1		112.9		360	159	0	0	720	125	0	0	120	105	480	84
304	720.0	119.5		115.2		300	174	0	0	780	125	0	0	960	102	120	87
305	580.0	121.1		116.1		480	147	0	0	660	129	0	0	360	99	240	81
306	380.0	122.1		116.3		240	146	0	0	600	132	0	0	0	0	300	83
307	520.0	116.0		107.2		120	179	0	0	780	136	0	0	0	0	660	81
308	560.0	115.6		107.1		180	154	0	0	600	141	0	0	180	131	720	81
309	720.0	120.1		113.8		540	151	0	0	960	128	0	0	300	84	360	83
310	460.0	120.2		112.7		420	156	0	0	540	122	0	0	0	0	420	82
311	580.0	124.1		115.4		480	164	0	0	660	126	60	90	120	129	420	79
312	500.0	121.9		116.7		240	156	0	0	780	130	0	0	180	106	300	83
313	720.0	131.1		120.3		420	177	0	0	1080	142	0	0	180	103	480	77
314	480.0	119.9		115.8		240	143	60	106	660	132	60	87	180	107	240	85
315	580.0	124.9		120.9		660	136	0	0	600	133	0	0	180	127	300	83
316	560.0	129.5		120.3		480	167	0	0	660	138	120	88	120	93	300	82
317	420.0	125.2		116.2		60	221	0	0	720	141	60	87	180	106	240	78
318	560.0	110.9		107.0		420	135	0	0	720	117	120	90	60	84	360	82
319	720.0	117.0		112.7		960	133	0	0	600	124	180	90	60	83	360	82
320	540.0	111.4		104.7		120	154	0	0	780	132	0	0	60	81	660	82
321	760.0	137.5		130.3		840	167	0	0	960	135	0	0	120	112	360	84
322	500.0	123.9		119.8		240	146	0	0	900	132	0	0	180	95	180	83
323	660.0	120.8		112.4		360	166	0	0	900	133	0	0	0	0	720	83
324	460.0	131.4		128.0		180	158	0	0	840	138	0	0	240	111	120	86
325	520.0	140.8		137.1		420	169	0	0	660	143	0	0	420	117	60	87
326	880.0	123.2		112.3		1080	154	0	0	720	126	0	0	120	130	720	73
327	520.0	126.5		119.6		300	158	0	0	660	136	0	0	360	118	240	74
328	740.0	114.4		106.8		660	138	0	0	900	126	0	0	60	94	600	73
329	1100.0	117.3		109.1		1320	149	0	0	840	117	0	0	120	106	1020	78
330	1080.0	118.1		114.4		1380	135	0	0	1200	117	0	0	120	103	540	81
331	1020.0	121.5		118.2		1500	137	0	0	1080	116	0	0	120	89	360	84
332	680.0	116.3		108.0		540	143	0	0	780	131	0	0	300	95	420	70
333	1040.0	101.0		92.4		780	136	0	0	1140	113	0	0	60	64	1140	67
334	640.0	133.9		130.7		840	152	0	0	780	127	0	0	180	112	120	85
335	1140.0	111.1		104.7		1320	134	0	0	1140	116	0	0	120	73	840	74
336	980.0	116.4		112.7		1020	130	0	0	1260	123	0	0	60	79	600	83
337	1180.0	103.9		98.9		900	127	0	0	1320	115	60	84	240	88	1020	74
338	960.0	120.1		116.9		1140	135	0	0	1140	122	0	0	180	101	420	83
339	620.0	118.8		113.5		540	144	0	0	900	121	0	0	180	92	240	74
340	980.0	108.0		102.1		960	127	0	0	840	126	120	90	120	96	900	75
341	1100.0	123.8		117.8		1380	144	0	0	1140	128	0	0	60	82	720	82
342	1100.0	113.6		107.3		1200	139	0	0	1140	117	0	0	120	91	840	76
343	880.0	101.9		98.9		360	135	0	0	1380	107	0	0	60	78	840	81
344	780.0	114.8		108.3		600	146	0	0	840	124	0	0	240	106	660	78
345	940.0	127.0		123.7		960	147	0	0	1380	125	0	0	240	103	240	83
346	760.0	125.1		118.8		780	142	0	0	900	131	0	0	360	113	240	66
347	1400.0	110.4		105.2		1560	134	0	0	1440	112	0	0	120	86	1080	77
348	1180.0	110.3		105.1		1560	132	0	0	900	110	60	100	0	0	1020	78
349	1100.0	121.0		117.2		1560	137	0	0	1020	121	0	0	120	94	600	85
350	1240.0	109.1		105.8		1560	124	0	0	1200	112	60	100	0	0	900	80
351	920.0	114.6		110.0		960	136	0	0	1020	117	0	0	120	113	660	80
352	900.0	123.5		119.8		1020	142	0	0	1140	123	0	0	180	103	360	83
353	880.0	121.7		116.9		1020	146	0	0	1080	117	0	0	120	96	420	82
354	1020.0	122.1		119.9		1080	135	0	0	1380	123	0	0	300	110	300	84
355	920.0	121.5		120.0		1020	131	0	0	1260	123	0	0	300	105	180	85
356	1260.0	107.2		102.8		1500	126	0	0	1140	111	60	106	0	0	1080	77
357	960.0	126.2		123.0		1020	147	0	0	1320	123	0	0	240	106	300	86
358	940.0	116.2		113.3		840	133	0	0	1320	119	0	0	240	102	420	82
359	1060.0	119.6		116.3		1020	138	0	0	1320	123	0	0	420	101	420	83
360	700.0	123.9		119.5		540	150	0	0	1020	127	0	0	240	103	300	83
361	1440.0	114.4		111.9		2040	127	0	0	1440	113	0	0	180	98	660	83
362	1240.0	114.4		111.9		1980	126	0	0	1080	111	0	0	120	98	540	82
363	840.0	117.8		112.1		660	144	0	0	1140	122	0	0	240	111	480	75
364	1000.0	114.0		110.5		1020	135	0	0	1320	112	0	0	180	100	480	80
365	1120.0	119.7		114.9		1440	139	0	0	1080	122	0	0	300	87	540	82
366	1480.0	115.1		112.9		2160	128	0	0	1680	109	0	0	120	100	480	82
367	760.0	125.7		123.2		720	140	0	0	1020	129	0	0	420	106	120	80
368	1040.0	121.5		118.2		1080	140	0	0	1320	123	0	0	360	97	360	85
369	960.0	121.7		116.5		1260	140	0	0	1020	122	0	0	60	116	540	79
370	1040.0	119.3		116.0		1320	133	0	0	1200	122	0	0	360	84	240	84
371	1560.0	106.3		101.8		2160	121	0	0	1500	109	0	0	0	0	1020	71
372	900.0	114.7		110.3		780	140	0	0	1140	118	0	0	360	90	420	80
373	940.0	118.8		115.0		1260	134	0	0	900	121	60	92	120	103	480	82
374	1020.0	121.7		118.4		1200	139	0	0	1080	122	0	0	480	103	300	81
375	1060.0	119.9		115.8		1140	143	0	0	1320	117	0	0	180	106	540	83
376	1520.0	110.8		107.9		1980	127	0	0	1500	109	0	0	300	88	780	82
377	1100.0	118.3		116.1		1320	133	0	0	1440	113	0	0	300	110	240	79
378	1500.0	108.0		105.3		2220	119	0	0	1560	107	0	0	60	87	660	75
379	860.0	124.0		121.4		1200	139	0	0	1020	118	0	0	240	93	120	86
380	800.0	112.2		108.7		540	135	0	0	1200	116	0	0	480	93	180	70
381	1400.0	107.6		103.3		1860	123	0	0	1680	106	0	0	0	0	660	68
382	1400.0	100.6		98.0		1980	112	0	0	1380	101	0	0	0	0	840	73
383	1380.0	107.2		104.9		2040	120	0	0	1320	103	0	0	60	78	720	81
384	1380.0	104.7		102.3		1920	119	0	0	1260	101	60	97	60	79	840	80
385	1280.0	112.2		109.9		1560	127	0	0	1500	110	0	0	360	91	420	83
386	1340.0	103.2		101.5		1620	114	0	0	1380	105	0	0	60	111	960	82
387	1300.0	107.2		106.4		1920	111	0	0	1500	109	0	0	180	98	300	80
388	1380.0	111.6		109.4		2100	121	0	0	1260	113	0	0	120	101	660	81
389	1360.0	110.6		106.9		1620	126	0	0	1560	112	0	0	300	95	600	73
390	1620.0	106.9		106.1		2220	113	0	0	1860	106	0	0	360	103	420	82
391	1180.0	116.6		115.7		1860	123	0	0	1320	113	0	0	240	104	120	81
392	1760.0	96.0		95.4		2460	101	0	0	1800	97	0	0	540	87	480	77
393	1220.0	106.4		104.6		1560	117	0	0	1380	106	0	0	300	94	420	77
394	1660.0	101.8		101.2		2460	106	0	0	1920	102	0	0	120	86	480	83
395	1320.0	116.0		114.8		1860	123	0	0	1560	116	0	0	360	97	180	81
396	1160.0	112.6		111.6		1680	119	0	0	1320	112	0	0	300	96	180	84
397	1580.0	108.1		107.7		2400	113	0	0	1740	106	60	105	360	95	180	91
398	1180.0	104.4		104.2		1740	105	0	0	1320	107	0	0	480	95	0	0
399	1260.0	110.5		109.4		1800	119	0	0	1320	109	0	0	420	93	240	86
